"target","subscribers","video.views","uploads","Country","channel_type","created_month","created_date","video_views_for_the_last_30_days","subscribers_for_last_30_days","created_year","Gross.tertiary.education.enrollment....","Population","Unemployment.rate","Urban_population","Latitude","Longitude","rgroup","predCountry","predchannel_type","predcreated_month","predcreated_date","predcreated_year","predsubscribers","predvideo.views","preduploads","predvideo_views_for_the_last_30_days","predsubscribers_for_last_30_days","predGross.tertiary.education.enrollment....","predPopulation","predUnemployment.rate","predUrban_population","predLatitude","predLongitude"
1,18600000,20196704276,6287,"Thailand","Music","Jan","15",168597000,1e+05,"2014",49.3,69625582,0.75,35294600,15.870032,100.992541,0.636444434290752,0.555549563756985,0.633801886066835,0.403510493208481,0.59999508141476,0.472727798101428,0.412699824183372,0.8360600912014,0.491803439671098,0.983863189680435,0.411167971854847,0.476923456921842,0.375002261091349,0.555555555555556,0.500000023872834,0.596272704041445,0.555549563756985
0,18500000,2908120896,1329,"Brazil","Music","Sep","22",6.148e+09,1e+05,"2007",51.3,212559417,12.08,183241641,-14.235004,-51.92528,0.665443781530485,0.404257390765657,0.633801886066835,0.590907738115735,0.555553558141425,0.576920180892143,0.412699824183372,0.161295811734918,0.532257570416229,0.501623376623377,0.411167971854847,0.476923456921842,0.400001693694715,0.360001888286511,0.383563261097473,0.38596694134097,0.485714512983766
0,18400000,11544297793,3159,"Thailand","Music","Mar","8",54133000,1e+05,"2011",49.3,69625582,0.75,35294600,15.870032,100.992541,0.557038721628487,0.555549563756985,0.633801886066835,0.519999632474883,0.565214626467398,0.446429557032493,0.412699824183372,0.786880569554214,0.629030203115702,0.147546788140795,0.411167971854847,0.476923456921842,0.375002261091349,0.555555555555556,0.500000023872834,0.596272704041445,0.555549563756985
0,18100000,9983065083,1521,"France","Entertainment","Jan","9",48099000,1e+05,"2011",65.6,67059887,8.43,54123364,46.227638,2.213749,0.76743165939115,0.000250686345139119,0.472081368233545,0.403510493208481,0.516128564348783,0.446429557032493,0.412699824183372,0.786880569554214,0.540982961318284,0.147546788140795,0.411167971854847,0.370969849250442,0.375002261091349,0.541665832448837,0.347828315870446,0.324329116061096,0.531914249130372
1,18100000,14857290259,707,"United States","Education","Jan","27",180412000,3e+05,"2014",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.670997224049643,0.526315681174103,0.727265889620818,0.403510493208481,0.368428062911248,0.472727798101428,0.412699824183372,0.693545291582017,0.491803439671098,0.983863189680435,0.902429248637268,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,18000000,15412333005,45,"United States","Entertainment","Aug","4",4,0,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.372529146261513,0.526315681174103,0.472081368233545,0.535713676958923,0.559997665028464,0.500000030061973,0.412699824183372,0.693545291582017,0.277781922989882,1.00322668871298e-05,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,17600000,9269174070,3151,"Thailand","Games","Mar","12",55127000,0,"2014",49.3,69625582,0.75,35294600,15.870032,100.992541,0.0515375225804746,0.555549563756985,0.366668915907679,0.519999632474883,0.434785514689649,0.472727798101428,0.412699824183372,0.64515897523228,0.629030203115702,0.147546788140795,0.147208121827411,0.476923456921842,0.375002261091349,0.555555555555556,0.500000023872834,0.596272704041445,0.555549563756985
0,17300000,902225615,287,"India","Entertainment","Sep","5",837850,0,"2016",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.0489972748328,0.634781450799355,0.472081368233545,0.590907738115735,0.588230199598648,0.547617952510098,0.412699824183372,0.100006693611384,0.426230744141516,1.00322668871298e-05,0.147208121827411,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
0,17100000,9710962528,148225,"Indonesia","Entertainment","Sep","2",45811000,1e+05,"2014",36.3,270203917,4.69,151509724,-0.789275,113.921327,0.356016416335478,0.307707224319408,0.472081368233545,0.590907738115735,0.409095114920986,0.472727798101428,0.412699824183372,0.786880569554214,0.790317924281489,8.09056912990721e-06,0.411167971854847,0.393444396376725,0.514285662602914,0.580881770158871,0.383563261097473,0.596272704041445,0.426230744141516
0,16400000,4434679706,428,"Thailand","Entertainment","Jan","24",9341000,0,"2011",49.3,69625582,0.75,35294600,15.870032,100.992541,0.48552435124293,0.555549563756985,0.472081368233545,0.403510493208481,0.50000009018258,0.446429557032493,0.412699824183372,0.180333135905586,0.403227393483599,8.09056912990721e-06,0.147208121827411,0.476923456921842,0.375002261091349,0.555555555555556,0.500000023872834,0.596272704041445,0.555549563756985
