"target","subscribers","video.views","uploads","Country","channel_type","created_month","created_date","video_views_for_the_last_30_days","subscribers_for_last_30_days","created_year","Gross.tertiary.education.enrollment....","Population","Unemployment.rate","Urban_population","Latitude","Longitude","rgroup","predCountry","predchannel_type","predcreated_month","predcreated_date","predcreated_year","predsubscribers","predvideo.views","preduploads","predvideo_views_for_the_last_30_days","predsubscribers_for_last_30_days","predGross.tertiary.education.enrollment....","predPopulation","predUnemployment.rate","predUrban_population","predLatitude","predLongitude","pred"
0,80100000,26236790209,1,"United Kingdom","Entertainment","Jul","27",1,0,"2020",60,66834405,3.85,55908316,55.378051,-3.435973,0.86581281805411,0.366671165073718,0.472081368233545,0.500000030061973,0.368428062911248,0.799980109551138,0.741931607931753,0.919348101214119,0.277781922989882,1.00322668871298e-05,0.147208121827411,0.370969849250442,0.400001451741784,0.428572588107754,0.347828315870446,0.389832403236837,0.294121715718841,0.0494086150236924
1,65900000,45757850229,633,"India","Education","Feb","9",420292000,5e+05,"2013",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.804949342738837,0.634781450799355,0.727265889620818,0.54999879061465,0.516128564348783,0.465117128052292,0.741931607931753,0.919348101214119,0.491803439671098,0.935476873330698,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.999982295133442
1,59300000,33431802698,4741,"India","Music","May","22",422634000,6e+05,"2007",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.824125018669292,0.634781450799355,0.633801886066835,0.549018678523492,0.555553558141425,0.576920180892143,0.741931607931753,0.919348101214119,0.491803439671098,0.935476873330698,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.999920382879497
1,56400000,14696003229,436,"United States","Music","Apr","6",112100000,1e+05,"2015",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.966178906382993,0.526315681174103,0.633801886066835,0.441861854919109,0.576920180892143,0.479167134505044,0.741931607931753,0.693545291582017,0.403227393483599,0.967205482260563,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.0779972745092603
1,48100000,14631710289,2052,"Chile","Games","May","19",66388000,2e+05,"2013",88.5,18952038,7.09,16610135,-35.675147,-71.542969,0.996208244469017,0.50000081128267,0.366668915907679,0.549018678523492,0.400004064772474,0.465117128052292,0.741931607931753,0.693545291582017,0.540982961318284,0.147546788140795,0.80519086275992,0.423078433556597,0.529411356059126,0.541665832448837,0.500000023872834,0.38596694134097,0.485714512983766,0.421273891690484
1,42500000,26820902622,10938,"India","Music","Nov","22",159757000,1e+05,"2012",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.888944808626547,0.634781450799355,0.633801886066835,0.500000031218181,0.555553558141425,0.510638106069586,0.741931607931753,0.919348101214119,0.491803439671098,0.983863189680435,0.411167971854847,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.917826022581546
1,41300000,5603111948,291,"Mexico","People","Nov","16",136745000,4e+05,"2016",40.2,126014024,3.42,102626859,23.634501,-102.552784,0.957717370707542,0.280008864580482,0.37778052984104,0.500000031218181,0.444447620875319,0.547617952510098,0.741931607931753,0.306454760784126,0.426230744141516,0.983863189680435,0.93999123264288,0.393444396376725,0.375002261091349,0.418183335273479,0.347828315870446,0.387100468480908,0.501976283190093,0.625533444965821
0,40600000,8670473639,0,"Mexico","Comedy","Jun","18",0,0,"2010",40.2,126014024,3.42,102626859,23.634501,-102.552784,0.903799681458622,0.280008864580482,0.378381709234254,0.425533533826443,0.400006774440146,0.342861678905649,0.741931607931753,0.64515897523228,0.501623376623377,0.501623376623377,0.147208121827411,0.393444396376725,0.375002261091349,0.418183335273479,0.347828315870446,0.387100468480908,0.501976283190093,0.018305053951588
1,39200000,3294013141,186,"India","Comedy","Oct","30",78688000,7e+05,"2014",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.925271572079509,0.634781450799355,0.378381709234254,0.571427324929495,0.500000081164773,0.472727798101428,0.741931607931753,0.161295811734918,0.467742481949914,0.983863189680435,0.981472595384838,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.983543757086373
0,38400000,21528116909,982,"Saudi Arabia","Games","May","24",1589000,2000,"2018",68,34268528,5.93,28807838,23.885942,45.079162,0.854881353443488,0.400020320611202,0.366668915907679,0.549018678523492,0.50000009018258,0.666660554178609,0.741931607931753,0.8360600912014,0.532257570416229,1.00322668871298e-05,0.411167971854847,0.370969849250442,0.529411356059126,0.541665832448837,0.500000023872834,0.522900682147689,0.531914249130372,0.484716896943623
1,37500000,27262462114,117152,"Thailand","Entertainment","Jan","10",140754000,3e+05,"2013",49.3,69625582,0.75,35294600,15.870032,100.992541,0.920986107783392,0.555549563756985,0.472081368233545,0.403510493208481,0.272748079572459,0.465117128052292,0.721307874024633,0.919348101214119,0.790317924281489,0.983863189680435,0.902429248637268,0.476923456921842,0.375002261091349,0.555555555555556,0.500000023872834,0.596272704041445,0.555549563756985,0.996777397821014
1,35700000,27118354077,654,"Argentina","Music","Jun","6",302071000,4e+05,"2013",90,44938712,9.79,41339571,-38.416097,-63.616672,0.928372328402475,0.777747097364362,0.633801886066835,0.425533533826443,0.576920180892143,0.465117128052292,0.721307874024633,0.919348101214119,0.491803439671098,0.999991830025354,0.93999123264288,0.423078433556597,0.529411356059126,0.541665832448837,0.475410265788702,0.777777777777778,0.485714512983766,0.9993115769452
1,35500000,15657673422,7566,"India","Music","Jan","4",533793000,9e+05,"2013",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.824856837512925,0.634781450799355,0.633801886066835,0.403510493208481,0.559997665028464,0.465117128052292,0.721307874024633,0.693545291582017,0.491803439671098,0.935476873330698,0.981472595384838,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.999980634071845
1,33500000,14864294792,3741,"India","Entertainment","Mar","24",272255000,5e+05,"2006",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.846232522279024,0.634781450799355,0.472081368233545,0.519999632474883,0.50000009018258,0.500000030061973,0.721307874024633,0.693545291582017,0.629030203115702,0.999991830025354,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.995234819931411
1,33300000,5994136760,2736,"Indonesia","Entertainment","Jan","15",157101000,1900000,"2016",36.3,270203917,4.69,151509724,-0.789275,113.921327,0.829877246869728,0.307707224319408,0.472081368233545,0.403510493208481,0.59999508141476,0.547617952510098,0.721307874024633,0.306454760784126,0.629030203115702,0.983863189680435,0.981472595384838,0.393444396376725,0.514285662602914,0.580881770158871,0.383563261097473,0.596272704041445,0.426230744141516,0.999999999610172
1,32100000,18699145555,134,"Colombia","Music","Mar","14",465647000,3e+05,"2013",55.3,50339443,9.71,40827302,4.570868,-74.297333,0.994675152702257,0.833278057553178,0.633801886066835,0.519999632474883,0.400005080914785,0.465117128052292,0.721307874024633,0.8360600912014,0.467742481949914,0.935476873330698,0.902429248637268,0.476923456921842,0.400001451741784,0.541665832448837,0.475410265788702,0.596272704041445,0.485714512983766,0.981103646102537
1,31700000,21031745531,166,"United States","Entertainment","Apr","5",153280000,2e+05,"2018",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.891666950657964,0.526315681174103,0.472081368233545,0.441861854919109,0.588230199598648,0.666660554178609,0.721307874024633,0.8360600912014,0.467742481949914,0.983863189680435,0.80519086275992,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.960734174610397
0,31700000,2930015381,116,"United States","Games","Feb","8",27022000,2e+05,"2014",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.99442410422489,0.526315681174103,0.366668915907679,0.54999879061465,0.565214626467398,0.472727798101428,0.721307874024633,0.161295811734918,0.467742481949914,8.22319923646132e-06,0.80519086275992,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.117555857570584
1,31600000,11615848291,1321,"United States","Entertainment","Jan","19",312099000,4e+05,"2011",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.884168580872938,0.526315681174103,0.472081368233545,0.403510493208481,0.400004064772474,0.446429557032493,0.721307874024633,0.786880569554214,0.532257570416229,0.999991830025354,0.93999123264288,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.963449399344888
0,30700000,3145161634,67,"India","Entertainment","Oct","20",31822000,3e+05,"2016",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.947298821760342,0.634781450799355,0.472081368233545,0.571427324929495,0.608690997059981,0.547617952510098,0.721307874024633,0.161295811734918,0.277781922989882,8.09056912990721e-06,0.902429248637268,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.376768787091404
0,30400000,4332274962,2197,"Indonesia","Entertainment","Jan","26",21440000,0,"2014",36.3,270203917,4.69,151509724,-0.789275,113.921327,0.838513568975031,0.307707224319408,0.472081368233545,0.403510493208481,0.519999264964466,0.472727798101428,0.721307874024633,0.180333135905586,0.540982961318284,8.22319923646132e-06,0.147208121827411,0.393444396376725,0.514285662602914,0.580881770158871,0.383563261097473,0.596272704041445,0.426230744141516,0.0150274622788593
1,30000000,12831200855,133,"Canada","Music","Jan","19",88749000,0,"2011",68.9,36991981,5.56,30628482,56.130366,-106.346771,0.917563296156004,0.40001016132153,0.633801886066835,0.403510493208481,0.400004064772474,0.446429557032493,0.721307874024633,0.693545291582017,0.467742481949914,0.983863189680435,0.147208121827411,0.370969849250442,0.529411356059126,0.541665832448837,0.500000023872834,0.389832403236837,0.4,0.155529262062415
0,29300000,21226945136,14,"Argentina","People","Oct","31",15,0,"2015",90,44938712,9.79,41339571,-38.416097,-63.616672,0.848523010266945,0.777747097364362,0.37778052984104,0.571427324929495,0.545450561165042,0.479167134505044,0.721307874024633,0.8360600912014,0.277781922989882,1.00322668871298e-05,0.147208121827411,0.423078433556597,0.529411356059126,0.541665832448837,0.475410265788702,0.777777777777778,0.485714512983766,0.6780119606274
0,28400000,9956764048,5809,"United States","Entertainment","Nov","21",26435000,0,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.918566397856921,0.526315681174103,0.472081368233545,0.500000031218181,0.391309144097066,0.500000030061973,0.721307874024633,0.786880569554214,0.491803439671098,8.22319923646132e-06,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.0852555778039449
1,28200000,14412474625,15,"United States","Music","Jun","22",158591000,2e+05,"2005",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.871870202943683,0.526315681174103,0.633801886066835,0.425533533826443,0.555553558141425,0.470590060783285,0.721307874024633,0.693545291582017,0.277781922989882,0.983863189680435,0.80519086275992,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.840619410574855
0,27800000,2303069221,0,"Singapore","People","Jan","2",0,1,"2008",84.8,5703569,4.11,5703569,1.352083,103.819836,0.878853872651234,0.50000081128267,0.37778052984104,0.403510493208481,0.409095114920986,0.529410947424388,0.721307874024633,0.161295811734918,0.501623376623377,0.501623376623377,0.411167971854847,0.51984119754833,0.529411356059126,0.428572588107754,0.500000023872834,0.596272704041445,0.426230744141516,0.0109108638312009
0,27500000,4552581106,27,"United States","Music","Jun","23",649,0,"2011",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.861937407404184,0.526315681174103,0.633801886066835,0.425533533826443,0.599993441995642,0.446429557032493,0.612901430999123,0.180333135905586,0.277781922989882,1.00322668871298e-05,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.0211561575899112
1,27400000,19883150017,1753,"South Korea","Music","Jan","25",307631000,2e+05,"2008",94.3,51709098,4.15,42106719,35.907757,127.766922,0.935038090217859,0.615375865193187,0.633801886066835,0.403510493208481,0.615375865193187,0.529410947424388,0.612901430999123,0.8360600912014,0.540982961318284,0.999991830025354,0.80519086275992,0.423078433556597,0.400001451741784,0.428572588107754,0.475410265788702,0.522900682147689,0.426230744141516,0.966377884542499
1,27400000,10336420490,642,"United States","Entertainment","May","12",175844000,4e+05,"2015",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.91674316697754,0.526315681174103,0.472081368233545,0.549018678523492,0.434785514689649,0.479167134505044,0.612901430999123,0.786880569554214,0.491803439671098,0.983863189680435,0.93999123264288,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.963828476709505
1,27400000,19417887510,3664,"United Kingdom","Games","Jul","14",78668000,5e+05,"2012",60,66834405,3.85,55908316,55.378051,-3.435973,0.912629341706634,0.366671165073718,0.366668915907679,0.500000030061973,0.400005080914785,0.510638106069586,0.612901430999123,0.8360600912014,0.629030203115702,0.983863189680435,0.93999123264288,0.370969849250442,0.400001451741784,0.428572588107754,0.347828315870446,0.389832403236837,0.294121715718841,0.999246182858512
1,26700000,4388047013,241,"United States","Entertainment","Apr","24",276187000,1200000,"2016",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.89460678701289,0.526315681174103,0.472081368233545,0.441861854919109,0.50000009018258,0.547617952510098,0.612901430999123,0.180333135905586,0.426230744141516,0.999991830025354,0.981472595384838,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.999996187384147
1,26500000,20358117330,6873,"United States","Music","Nov","8",89098000,0,"2008",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.964095402043313,0.526315681174103,0.633801886066835,0.500000031218181,0.565214626467398,0.529410947424388,0.612901430999123,0.8360600912014,0.491803439671098,0.983863189680435,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.692311963545894
1,26400000,8595760553,3622,"India","Film","Jul","22",99677000,4e+05,"2015",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.980198927922174,0.634781450799355,0.518517892795697,0.500000030061973,0.555553558141425,0.479167134505044,0.612901430999123,0.64515897523228,0.629030203115702,0.983863189680435,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.945819686417766
1,26400000,27006526665,865,"United States","Comedy","Feb","3",1.046e+09,1300000,"2020",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.917366439010948,0.526315681174103,0.378381709234254,0.54999879061465,0.50000009018258,0.799980109551138,0.612901430999123,0.919348101214119,0.532257570416229,0.935476873330698,0.981472595384838,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.999999998853044
1,26400000,17211600007,967,"Italy","Entertainment","Dec","5",1.225e+09,2e+06,"2020",61.9,60297396,9.89,42651966,41.87194,12.56738,0.975668491329998,0.000501122254369008,0.472081368233545,0.386366255843654,0.588230199598648,0.799980109551138,0.612901430999123,0.8360600912014,0.532257570416229,0.935476873330698,0.981472595384838,0.370969849250442,0.400001451741784,0.360001888286511,0.475410265788702,0.324329116061096,0.531914249130372,0.999999999998595
1,25400000,34300482066,8775,"United States","Games","Jul","30",815341000,6e+05,"2016",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.856899810023606,0.526315681174103,0.366668915907679,0.500000030061973,0.500000081164773,0.547617952510098,0.612901430999123,0.919348101214119,0.491803439671098,0.935476873330698,0.93999123264288,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.999998239323697
1,25200000,10409352249,51129,"India","News","Mar","23",273920000,3e+05,"2015",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.978253174340352,0.634781450799355,0.789458534991665,0.519999632474883,0.599993441995642,0.479167134505044,0.612901430999123,0.786880569554214,0.790317924281489,0.999991830025354,0.902429248637268,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.901326482552633
1,24700000,20531704527,104,"United States","Music","May","12",139443000,1e+05,"2009",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.805038021178916,0.526315681174103,0.633801886066835,0.549018678523492,0.434785514689649,0.666662434895942,0.612901430999123,0.8360600912014,0.467742481949914,0.983863189680435,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.917473423773485
1,24100000,10999000479,802,"Argentina","Entertainment","Jan","17",401512000,6e+05,"2014",90,44938712,9.79,41339571,-38.416097,-63.616672,0.847727307118475,0.777747097364362,0.472081368233545,0.403510493208481,0.500000101454698,0.472727798101428,0.612901430999123,0.786880569554214,0.491803439671098,0.935476873330698,0.93999123264288,0.423078433556597,0.529411356059126,0.541665832448837,0.475410265788702,0.777777777777778,0.485714512983766,0.99861640379578
1,24100000,8425505919,252,"United States","Music","Sep","24",63293000,0,"2008",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.885599003639072,0.526315681174103,0.633801886066835,0.590907738115735,0.50000009018258,0.529410947424388,0.612901430999123,0.64515897523228,0.426230744141516,0.147546788140795,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.086056447515075
1,24100000,11041261296,590,"United States","Entertainment","Feb","1",66884000,2e+05,"2019",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.818591203307733,0.526315681174103,0.472081368233545,0.54999879061465,0.500000067637874,0.411769991375603,0.612901430999123,0.786880569554214,0.403227393483599,0.147546788140795,0.80519086275992,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.746882836449038
1,23800000,17688774915,443,"United States","Music","Apr","12",122914000,1e+05,"2007",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.841100526740775,0.526315681174103,0.633801886066835,0.441861854919109,0.434785514689649,0.576920180892143,0.612901430999123,0.8360600912014,0.403227393483599,0.967205482260563,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.84315008419629
0,23700000,2543809954,1732,"United States","Games","Nov","11",8368000,0,"2011",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.96520634344779,0.526315681174103,0.366668915907679,0.500000031218181,0.533331219477143,0.446429557032493,0.612901430999123,0.161295811734918,0.540982961318284,8.09056912990721e-06,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.0176165543853284
0,23500000,14777034543,6066,"United Kingdom","Games","May","27",41669000,0,"2014",60,66834405,3.85,55908316,55.378051,-3.435973,0.947641894221306,0.366671165073718,0.366668915907679,0.549018678523492,0.368428062911248,0.472727798101428,0.612901430999123,0.693545291582017,0.491803439671098,8.09056912990721e-06,0.147208121827411,0.370969849250442,0.400001451741784,0.428572588107754,0.347828315870446,0.389832403236837,0.294121715718841,0.378415119196043
0,23400000,7926899136,1291,"Brazil","Entertainment","Apr","14",28285000,0,"2014",51.3,212559417,12.08,183241641,-14.235004,-51.92528,0.82994421501644,0.404257390765657,0.472081368233545,0.441861854919109,0.400005080914785,0.472727798101428,0.612901430999123,0.64515897523228,0.532257570416229,8.22319923646132e-06,0.147208121827411,0.476923456921842,0.400001693694715,0.360001888286511,0.383563261097473,0.38596694134097,0.485714512983766,0.0796735711968953
0,23200000,2634,1,"United States","Entertainment","Mar","15",6.589e+09,1e+05,"2016",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.943906005471945,0.526315681174103,0.472081368233545,0.519999632474883,0.59999508141476,0.547617952510098,0.612901430999123,0.100006693611384,0.277781922989882,0.501623376623377,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.26466399198388
0,23100000,2551113422,4445,"United States","Tech","Dec","6",13246000,1e+05,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.893353080609813,0.526315681174103,0.428576646195031,0.386366255843654,0.576920180892143,0.500000030061973,0.612901430999123,0.161295811734918,0.629030203115702,8.09056912990721e-06,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.0686014877452012
1,23100000,9299371231,456,"India","Music","Sep","27",304021000,7e+05,"2016",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.857206639135256,0.634781450799355,0.633801886066835,0.590907738115735,0.368428062911248,0.547617952510098,0.612901430999123,0.64515897523228,0.403227393483599,0.999991830025354,0.981472595384838,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.999453428319511
1,23000000,10939966484,5718,"India","Music","Mar","23",93183000,1e+05,"2014",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.80085068452172,0.634781450799355,0.633801886066835,0.519999632474883,0.599993441995642,0.472727798101428,0.612901430999123,0.786880569554214,0.491803439671098,0.983863189680435,0.411167971854847,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.456414488964243
1,22500000,10613701948,526,"United States","Entertainment","Nov","9",65066000,1e+05,"2018",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.850658392067999,0.526315681174103,0.472081368233545,0.500000031218181,0.516128564348783,0.666660554178609,0.689651930542174,0.786880569554214,0.403227393483599,0.147546788140795,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.443400799200789
0,22300000,8663830163,34,"France","Music","Nov","3",735,10,"2019",65.6,67059887,8.43,54123364,46.227638,2.213749,0.812836602330208,0.000250686345139119,0.633801886066835,0.500000031218181,0.50000009018258,0.411769991375603,0.689651930542174,0.64515897523228,0.277781922989882,1.00322668871298e-05,0.411167971854847,0.370969849250442,0.375002261091349,0.541665832448837,0.347828315870446,0.324329116061096,0.531914249130372,0.105730137007951
1,22000000,18347969186,6274,"Japan","Entertainment","Feb","13",711254000,8e+05,"2021",63.2,126226568,2.29,115782416,36.204824,138.252924,0.868492268724367,0.333389411321767,0.472081368233545,0.54999879061465,0.59999508141476,0.545450561165042,0.689651930542174,0.8360600912014,0.491803439671098,0.935476873330698,0.981472595384838,0.370969849250442,0.400001693694715,0.418183335273479,0.383563261097473,0.522900682147689,0.426230744141516,0.999991692566365
1,21600000,5863377051,219,"India","Howto","Apr","25",194604000,4e+05,"2018",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.869161075213924,0.634781450799355,0.15385952937874,0.441861854919109,0.615375865193187,0.666660554178609,0.689651930542174,0.306454760784126,0.426230744141516,0.983863189680435,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.930736204306032
0,21500000,15013096899,158,"Mexico","Entertainment","Jan","2",15459,0,"2014",40.2,126014024,3.42,102626859,23.634501,-102.552784,0.815180532867089,0.280008864580482,0.472081368233545,0.403510493208481,0.409095114920986,0.472727798101428,0.689651930542174,0.693545291582017,0.467742481949914,1.00322668871298e-05,0.147208121827411,0.393444396376725,0.375002261091349,0.418183335273479,0.347828315870446,0.387100468480908,0.501976283190093,0.439902485099918
1,21300000,12761253839,951,"India","People","Jul","27",729409000,1600000,"2016",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.889386403374374,0.634781450799355,0.37778052984104,0.500000030061973,0.368428062911248,0.547617952510098,0.689651930542174,0.693545291582017,0.532257570416229,0.935476873330698,0.981472595384838,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.999999999216386
1,21300000,10047736580,669,"India","Entertainment","Feb","2",236293000,6e+05,"2021",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.955703373299912,0.634781450799355,0.472081368233545,0.54999879061465,0.409095114920986,0.545450561165042,0.689651930542174,0.786880569554214,0.491803439671098,0.999991830025354,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.998549690779986
0,21100000,5783557209,4728,"United States","Howto","Jan","22",24691000,0,"2016",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.938384160865098,0.526315681174103,0.15385952937874,0.403510493208481,0.555553558141425,0.547617952510098,0.689651930542174,0.306454760784126,0.491803439671098,8.22319923646132e-06,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.0558465392325852
1,20900000,11058049885,9850,"United States","People","Aug","18",383700000,6e+05,"2020",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.909293025266379,0.526315681174103,0.37778052984104,0.535713676958923,0.400006774440146,0.799980109551138,0.689651930542174,0.786880569554214,0.491803439671098,0.935476873330698,0.93999123264288,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.999008723340234
0,20900000,17324976752,6,"United States","Music","Jul","31",99,0,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.801061970414594,0.526315681174103,0.633801886066835,0.500000030061973,0.545450561165042,0.500000030061973,0.689651930542174,0.8360600912014,0.277781922989882,1.00322668871298e-05,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.617546966061399
0,20400000,7311322368,1006,"United States","People","Sep","19",14646000,1e+05,"2013",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.874234423041344,0.526315681174103,0.37778052984104,0.590907738115735,0.400004064772474,0.465117128052292,0.689651930542174,0.393444396376725,0.532257570416229,8.09056912990721e-06,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093,0.273694797546882
0,20400000,13397000296,0,"Afghanistan","Games","Nov","28",0,12,"2006",9.7,38041754,11.12,9797273,33.93911,67.709953,0.822307666996494,0.501623376623377,0.366668915907679,0.500000031218181,0.500000115947191,0.500000030061973,0.689651930542174,0.693545291582017,0.501623376623377,0.501623376623377,0.411167971854847,0.63865431066442,0.529411356059126,0.360001888286511,0.500000023872834,0.522900682147689,0.531914249130372,0.356242731211443
0,20400000,4707412332,462,"Ukraine","Entertainment","Dec","11",28990000,0,"2012",82.7,44385155,8.88,30835699,48.379433,31.16558,0.977062574820593,0.666639164035431,0.472081368233545,0.386366255843654,0.533331219477143,0.510638106069586,0.689651930542174,0.180333135905586,0.403227393483599,8.22319923646132e-06,0.147208121827411,0.51984119754833,0.529411356059126,0.541665832448837,0.500000023872834,0.324329116061096,0.531914249130372,0.0446719276961591
0,20400000,3579555124,239,"India","Music","May","3",41289000,1e+05,"2013",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.980965844588354,0.634781450799355,0.633801886066835,0.549018678523492,0.50000009018258,0.465117128052292,0.689651930542174,0.161295811734918,0.426230744141516,8.09056912990721e-06,0.411167971854847,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355,0.115879077969454
0,20200000,2764127969,693,"United Arab Emirates","Entertainment","Apr","24",15556000,1e+05,"2014",36.8,9770529,2.35,8479744,23.424076,53.847818,0.95448111789301,0.999900344606403,0.472081368233545,0.441861854919109,0.50000009018258,0.472727798101428,0.689651930542174,0.161295811734918,0.491803439671098,8.09056912990721e-06,0.411167971854847,0.393444396376725,0.529411356059126,0.418183335273479,0.500000023872834,0.387100468480908,0.531914249130372,0.0950252409929069
