"target","subscribers","video.views","uploads","Country","channel_type","created_month","created_date","video_views_for_the_last_30_days","subscribers_for_last_30_days","created_year","Gross.tertiary.education.enrollment....","Population","Unemployment.rate","Urban_population","Latitude","Longitude","rgroup","predCountry","predchannel_type","predcreated_month","predcreated_date","predcreated_year","predsubscribers","predvideo.views","preduploads","predvideo_views_for_the_last_30_days","predsubscribers_for_last_30_days","predGross.tertiary.education.enrollment....","predPopulation","predUnemployment.rate","predUrban_population","predLatitude","predLongitude"
1,43500000,27568757295,326,"Colombia","Howto","Oct","16",353412000,5e+05,"2005",55.3,50339443,9.71,40827302,4.570868,-74.297333,0.68532205442898,0.833278057553178,0.15385952937874,0.571427324929495,0.444447620875319,0.470590060783285,0.741931607931753,0.919348101214119,0.426230744141516,0.999991830025354,0.93999123264288,0.476923456921842,0.400001451741784,0.541665832448837,0.475410265788702,0.596272704041445,0.485714512983766
1,42400000,24519022988,1218,"United States","Film","Sep","17",670459000,1e+06,"2014",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.483640718506649,0.526315681174103,0.518517892795697,0.590907738115735,0.500000101454698,0.472727798101428,0.741931607931753,0.919348101214119,0.532257570416229,0.935476873330698,0.981472595384838,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,42400000,19547696190,618,"United States","Entertainment","Nov","14",53202000,0,"2017",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.416266673943028,0.526315681174103,0.472081368233545,0.500000031218181,0.400005080914785,0.413045403868973,0.741931607931753,0.8360600912014,0.491803439671098,0.147546788140795,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,41900000,22477745835,84,"Barbados","Music","Nov","6",182926000,1e+05,"2005",65.4,287025,10.33,89431,13.193887,-59.543198,0.0232057084795088,0.999502121255368,0.633801886066835,0.500000031218181,0.576920180892143,0.470590060783285,0.741931607931753,0.8360600912014,0.277781922989882,0.983863189680435,0.411167971854847,0.370969849250442,1,0.360001888286511,1,0.596272704041445,0.485714512983766
1,41400000,17608931161,4510,"India","Music","Sep","22",180942000,4e+05,"2005",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.757858176482841,0.634781450799355,0.633801886066835,0.590907738115735,0.555553558141425,0.470590060783285,0.741931607931753,0.8360600912014,0.629030203115702,0.983863189680435,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
1,40900000,39450824833,2423,"United States","Education","Jun","22",98775000,1e+05,"2011",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.239958303049207,0.526315681174103,0.727265889620818,0.425533533826443,0.555553558141425,0.446429557032493,0.741931607931753,0.919348101214119,0.629030203115702,0.983863189680435,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,39200000,10507474316,133,"United States","Music","Jun","23",58362000,1e+05,"2015",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.0386812628712505,0.526315681174103,0.633801886066835,0.425533533826443,0.599993441995642,0.479167134505044,0.741931607931753,0.786880569554214,0.467742481949914,0.147546788140795,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,39200000,44900897958,744,"Canada","Education","Sep","8",560756000,4e+05,"2006",68.9,36991981,5.56,30628482,56.130366,-106.346771,0.784336048411205,0.40001016132153,0.727265889620818,0.590907738115735,0.565214626467398,0.500000030061973,0.741931607931753,0.919348101214119,0.491803439671098,0.935476873330698,0.93999123264288,0.370969849250442,0.529411356059126,0.541665832448837,0.500000023872834,0.389832403236837,0.4
1,39100000,16118181673,1876,"Spain","Games","Jul","13",264108000,8e+05,"2015",88.9,47076781,13.96,37927409,40.463667,-3.74922,0.575066681951284,0.20001508041481,0.366668915907679,0.500000030061973,0.59999508141476,0.479167134505044,0.741931607931753,0.8360600912014,0.540982961318284,0.999991830025354,0.981472595384838,0.423078433556597,0.400001451741784,0.360001888286511,0.475410265788702,0.324329116061096,0.294121715718841
1,39000000,36131228583,72580,"Thailand","Entertainment","Nov","5",130461000,2e+05,"2012",49.3,69625582,0.75,35294600,15.870032,100.992541,0.712316602468491,0.555549563756985,0.472081368233545,0.500000031218181,0.588230199598648,0.510638106069586,0.741931607931753,0.919348101214119,0.790317924281489,0.967205482260563,0.80519086275992,0.476923456921842,0.375002261091349,0.555555555555556,0.500000023872834,0.596272704041445,0.555549563756985
1,38900000,25154232306,3043,"Brazil","Music","Aug","5",1.635e+09,1e+05,"2014",51.3,212559417,12.08,183241641,-14.235004,-51.92528,0.35711513296701,0.404257390765657,0.633801886066835,0.535713676958923,0.588230199598648,0.472727798101428,0.741931607931753,0.919348101214119,0.629030203115702,0.935476873330698,0.411167971854847,0.476923456921842,0.400001693694715,0.360001888286511,0.383563261097473,0.38596694134097,0.485714512983766
0,38600000,7339333120,200933,"United States","Nonprofit","Jun","23",45638000,1e+05,"2009",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.420092590851709,0.526315681174103,0.000501122254369008,0.425533533826443,0.599993441995642,0.666662434895942,0.741931607931753,0.393444396376725,0.790317924281489,8.09056912990721e-06,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,38300000,16718192386,3532,"India","Music","Aug","24",814756000,4e+05,"2015",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.144672576105222,0.634781450799355,0.633801886066835,0.535713676958923,0.50000009018258,0.479167134505044,0.741931607931753,0.8360600912014,0.629030203115702,0.935476873330698,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
0,38200000,13598903820,11,"United States","Music","Jun","26",6348,100,"2016",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.229158361675218,0.526315681174103,0.633801886066835,0.425533533826443,0.519999264964466,0.547617952510098,0.741931607931753,0.693545291582017,0.277781922989882,1.00322668871298e-05,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,38200000,22756581750,15672,"United States","Entertainment","Nov","21",21804000,0,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.195664851460606,0.526315681174103,0.472081368233545,0.500000031218181,0.391309144097066,0.500000030061973,0.741931607931753,0.8360600912014,0.790317924281489,8.22319923646132e-06,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,38200000,28519339489,24089,"India","Entertainment","May","9",415914000,5e+05,"2014",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.0887714691925794,0.634781450799355,0.472081368233545,0.549018678523492,0.516128564348783,0.472727798101428,0.741931607931753,0.919348101214119,0.790317924281489,0.935476873330698,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
